ep_id,technology,load_area,plant_name,eia_id,start_year,prime_mover,cogen,fuel,capacity_mw,heat_rate,cogen_thermal_demand_mmbtus_per_mwh
5000000,Hydro_NonPumped_EP,AZ_APS_N,Glen_Canyon_Dam,153,1965,HY,0,Water,495,0,0
5000001,Hydro_NonPumped_EP,AZ_APS_N,Glen_Canyon_Dam,153,1966,HY,0,Water,322,0,0
5000002,Hydro_NonPumped_EP,AZ_APS_N,Glen_Canyon_Dam,153,1964,HY,0,Water,495,0,0
5000003,Hydro_Pumped_EP,AZ_APS_N,Waddell,7164,1993,PS,0,Water,40,0,0
5000004,Hydro_NonPumped_EP,AZ_NM_N,Navajo_Dam,584,1989,HY,0,Water,30,0,0
5000005,Hydro_NonPumped_EP,AZ_NW,Davis_Dam,152,1951,HY,0,Water,254.8,0,0
5000006,Hydro_NonPumped_EP,AZ_PHX,Horse_Mesa,145,1927,HY,0,Water,29.7,0,0
5000007,Hydro_Pumped_EP,AZ_PHX,Horse_Mesa,145,1972,PS,0,Water,99.8,0,0
5000008,Hydro_NonPumped_EP,AZ_PHX,Mormon_Flat,148,1926,HY,0,Water,9.2,0,0
5000009,Hydro_Pumped_EP,AZ_PHX,Mormon_Flat,148,1971,PS,0,Water,54.3,0,0
5000010,Hydro_NonPumped_EP,AZ_PHX,Roosevelt,149,1973,HY,0,Water,36,0,0
5000011,Hydro_NonPumped_EP,AZ_PHX,South_Consolidated,100,1981,HY,0,Water,1.4,0,0
5000012,Hydro_NonPumped_EP,AZ_PHX,Stewart_Mountain,150,1930,HY,0,Water,13,0,0
5000013,Hydro_NonPumped_EP,CA_IID,Drop_1,585,1984,HY,0,Water,5.7,0,0
5000014,Hydro_NonPumped_EP,CA_IID,Drop_2,385,1953,HY,0,Water,10,0,0
5000015,Hydro_NonPumped_EP,CA_IID,Drop_3,386,1941,HY,0,Water,4.8,0,0
5000016,Hydro_NonPumped_EP,CA_IID,Drop_3,386,1966,HY,0,Water,5,0,0
5000017,Hydro_NonPumped_EP,CA_IID,Drop_4,387,1950,HY,0,Water,10,0,0
5000018,Hydro_NonPumped_EP,CA_IID,Drop_4,387,1941,HY,0,Water,9.6,0,0
5000019,Hydro_NonPumped_EP,CA_IID,Drop_5,314,1982,HY,0,Water,4,0,0
5000020,Hydro_NonPumped_EP,CA_IID,East_Highline,586,1984,HY,0,Water,2.4,0,0
5000021,Hydro_NonPumped_EP,CA_IID,Pilot_Knob,388,1957,HY,0,Water,33,0,0
5000022,Hydro_NonPumped_EP,CA_IID,Siphon_Drop_Power_Plant,57364,1987,HY,0,Water,4.4,0,0
5000023,Hydro_NonPumped_EP,CA_IID,Whitewater_Hydro_Plant,10162,1986,HY,0,Water,1.3,0,0
5000024,Hydro_NonPumped_EP,CA_LADWP,East_Portal_Generator,50375,1987,HY,0,Water,1.2,0,0
5000025,Hydro_NonPumped_EP,CA_LADWP,Franklin,397,1921,HY,0,Water,2,0,0
5000026,Hydro_NonPumped_EP,CA_LADWP,Greg_Avenue,6643,1979,HY,0,Water,1,0,0
5000027,Hydro_Pumped_EP,CA_LADWP,North_Hollywood,57854,1993,PS,0,Water,5.4,0,0
5000028,Hydro_NonPumped_EP,CA_LADWP,San_Fernando,403,1922,HY,0,Water,5.6,0,0
5000029,Hydro_NonPumped_EP,CA_LADWP,Sepulveda_Canyon,316,1982,HY,0,Water,8.5,0,0
5000030,Hydro_NonPumped_EP,CA_LADWP,Venice,72,1982,HY,0,Water,10.1,0,0
5000808,Hydro_NonPumped_EP,CAN_ALB,Barrier,613822,1947,HY,0,Water,11.3,0,0
5000809,Hydro_NonPumped_EP,CAN_ALB,Bearspaw,613818,1954,HY,0,Water,16,0,0
5000810,Hydro_NonPumped_EP,CAN_ALB,Belly_River_CHD,914758,1991,HY,0,Water,3,0,0
5000811,Hydro_NonPumped_EP,CAN_ALB,Bighorn,608268,1972,HY,0,Water,120,0,0
5000813,Hydro_NonPumped_EP,CAN_ALB,Brazeau,608273,1965,HY,0,Water,162,0,0
5000812,Hydro_NonPumped_EP,CAN_ALB,Brazeau,608273,1967,HY,0,Water,200,0,0
5000814,Hydro_NonPumped_EP,CAN_ALB,Cascade_AB,613814,1942,HY,0,Water,34,0,0
5000815,Hydro_NonPumped_EP,CAN_ALB,Chin_Chute,608330,1957,HY,0,Water,11,0,0
5000816,Hydro_NonPumped_EP,CAN_ALB,Dickson_Dam,608403,1992,HY,0,Water,16.8,0,0
5000817,Hydro_NonPumped_EP,CAN_ALB,Ghost,613812,1954,HY,0,Water,59,0,0
5000818,Hydro_NonPumped_EP,CAN_ALB,Horseshoe,613801,1911,HY,0,Water,18,0,0
5000819,Hydro_NonPumped_EP,CAN_ALB,Interlakes,613797,1955,HY,0,Water,5,0,0
5000820,Hydro_NonPumped_EP,CAN_ALB,Irrican,587595,2004,HY,0,Water,7,0,0
5000821,Hydro_NonPumped_EP,CAN_ALB,Kananaskis,613792,1951,HY,0,Water,16.8,0,0
5000822,Hydro_NonPumped_EP,CAN_ALB,Oldman_River,618215,2003,HY,0,Water,32.2,0,0
5000823,Hydro_NonPumped_EP,CAN_ALB,Pocaterra,613786,1955,HY,0,Water,12.5,0,0
5000824,Hydro_NonPumped_EP,CAN_ALB,Raymond_Reservoir,608332,1994,HY,0,Water,18,0,0
5000825,Hydro_NonPumped_EP,CAN_ALB,Rundle,613779,1960,HY,0,Water,47.3,0,0
5000826,Hydro_NonPumped_EP,CAN_ALB,Spray,613726,1960,HY,0,Water,104,0,0
5000827,Hydro_NonPumped_EP,CAN_ALB,Taylor_Chute,608383,2000,HY,0,Water,12.6,0,0
5000828,Hydro_NonPumped_EP,CAN_ALB,Three_Sisters,613773,2000,HY,0,Water,2.7,0,0
5000829,Hydro_NonPumped_EP,CAN_ALB,Waterton_CHD,914761,1992,HY,0,Water,2.8,0,0
5000830,Hydro_NonPumped_EP,CAN_BC,Aberfeldie,608213,1953,HY,0,Water,24,0,0
5000831,Hydro_NonPumped_EP,CAN_BC,Akolkolex,676433,1995,HY,0,Water,9,0,0
5000832,Hydro_NonPumped_EP,CAN_BC,Alouette,608216,1928,HY,0,Water,9,0,0
5000833,Hydro_NonPumped_EP,CAN_BC,Arrow_Lakes,623245,2002,HY,0,Water,166,0,0
5000834,Hydro_NonPumped_EP,CAN_BC,Ashlu_Creek,1136905,2010,HY,0,Water,49.8,0,0
5000835,Hydro_NonPumped_EP,CAN_BC,Ash_River,608218,1959,HY,0,Water,27,0,0
5000836,Hydro_NonPumped_EP,CAN_BC,Bone_Creek,632077,2011,HY,0,Water,19,0,0
5000837,Hydro_NonPumped_EP,CAN_BC,Brandywine,676442,2003,HY,0,Water,6,0,0
5000838,Hydro_NonPumped_EP,CAN_BC,Bridge_River_1,608220,1948,HY,0,Water,200,0,0
5000839,Hydro_NonPumped_EP,CAN_BC,Bridge_River_2,608225,1948,HY,0,Water,280,0,0
5000840,Hydro_NonPumped_EP,CAN_BC,Brilliant,587855,2009,HY,0,Water,120,0,0
5000841,Hydro_NonPumped_EP,CAN_BC,Brilliant,587855,1944,HY,0,Water,160,0,0
5000842,Hydro_NonPumped_EP,CAN_BC,Brown_Lake,676444,1996,HY,0,Water,7.2,0,0
5000843,Hydro_NonPumped_EP,CAN_BC,Buntzen_1,608176,1951,HY,0,Water,55,0,0
5000844,Hydro_NonPumped_EP,CAN_BC,Buntzen_2,608178,1951,HY,0,Water,18,0,0
5000845,Hydro_NonPumped_EP,CAN_BC,Canoe_Creek_Hydro_Project,1313147,2010,HY,0,Water,5.5,0,0
5000846,Hydro_NonPumped_EP,CAN_BC,Cheakamus,608181,1957,HY,0,Water,157,0,0
5000847,Hydro_NonPumped_EP,CAN_BC,China_Creek,738002,2005,HY,0,Water,6.5,0,0
5000848,Hydro_NonPumped_EP,CAN_BC,Clayton_Falls,916066,1962,HY,0,Water,0.7,0,0
5000849,Hydro_NonPumped_EP,CAN_BC,Clayton_Falls,916066,1992,HY,0,Water,1.3,0,0
5000850,Hydro_NonPumped_EP,CAN_BC,Clowhom,608184,1957,HY,0,Water,33,0,0
5000851,Hydro_NonPumped_EP,CAN_BC,Corra_Linn,608203,1932,HY,0,Water,40.8,0,0
5000852,Hydro_NonPumped_EP,CAN_BC,Cypress_Creek_Hydro,918091,2009,HY,0,Water,2.8,0,0
5000853,Hydro_NonPumped_EP,CAN_BC,Doran_Taylor,676452,1996,HY,0,Water,3,0,0
5000854,Hydro_NonPumped_EP,CAN_BC,Douglas_Creek,875225,2010,HY,0,Water,23,0,0
5000855,Hydro_NonPumped_EP,CAN_BC,Eagle_Lake,676459,2003,HY,0,Water,0.2,0,0
5000856,Hydro_NonPumped_EP,CAN_BC,East_Toba_River,663556,2010,HY,0,Water,146.1,0,0
5000857,Hydro_NonPumped_EP,CAN_BC,Elko_BC,608186,1924,HY,0,Water,12,0,0
5000858,Hydro_NonPumped_EP,CAN_BC,Falls_River,608189,1930,HY,0,Water,7,0,0
5000859,Hydro_NonPumped_EP,CAN_BC,Fire_Creek,1149418,2010,HY,0,Water,23,0,0
5000860,Hydro_NonPumped_EP,CAN_BC,Fitzsimmons_Creek_Hydro_Project,1197509,2010,HY,0,Water,7.5,0,0
5000861,Hydro_NonPumped_EP,CAN_BC,Furry_Creek,874657,2004,HY,0,Water,10.4,0,0
5000862,Hydro_NonPumped_EP,CAN_BC,Gordon_M_Shrum,608192,1968,HY,0,Water,2730,0,0
5000863,Hydro_NonPumped_EP,CAN_BC,Hystad_Creek,608093,2002,HY,0,Water,6,0,0
5000864,Hydro_NonPumped_EP,CAN_BC,John_Hart,608151,1947,HY,0,Water,126,0,0
5000865,Hydro_NonPumped_EP,CAN_BC,Jordan_River,608158,1971,HY,0,Water,170,0,0
5000866,Hydro_NonPumped_EP,CAN_BC,Kemano,608076,1953,HY,0,Water,148,0,0
5000867,Hydro_NonPumped_EP,CAN_BC,Kootenay_Canal,608160,1975,HY,0,Water,580,0,0
5000868,Hydro_NonPumped_EP,CAN_BC,Ladore_Falls,608165,1956,HY,0,Water,47,0,0
5000869,Hydro_NonPumped_EP,CAN_BC,La_Joie,608168,1957,HY,0,Water,25,0,0
5000870,Hydro_NonPumped_EP,CAN_BC,Lamont_Creek,857413,2010,HY,0,Water,28,0,0
5000871,Hydro_NonPumped_EP,CAN_BC,L_Bonnington,608237,1925,HY,0,Water,47.8,0,0
5000872,Hydro_NonPumped_EP,CAN_BC,Lois_Lake,628963,1930,HY,0,Water,30,0,0
5000873,Hydro_NonPumped_EP,CAN_BC,Lower_Clowhom,1148679,2009,HY,0,Water,11,0,0
5000874,Hydro_NonPumped_EP,CAN_BC,Mamquam_Hydro,629000,1996,HY,0,Water,50,0,0
5000875,Hydro_NonPumped_EP,CAN_BC,Marion_3_Creek_Hydro,874767,2005,HY,0,Water,4.6,0,0
5000876,Hydro_NonPumped_EP,CAN_BC,McNair_Creek_Hydro_Project,874904,2004,HY,0,Water,9.8,0,0
5000877,Hydro_NonPumped_EP,CAN_BC,Mears_Hydro,613313,2004,HY,0,Water,3.8,0,0
5000878,Hydro_NonPumped_EP,CAN_BC,Mica,608170,1976,HY,0,Water,1780,0,0
5000879,Hydro_NonPumped_EP,CAN_BC,Miller_Creek,626345,2003,HY,0,Water,32.5,0,0
5000880,Hydro_NonPumped_EP,CAN_BC,Montrose_Creek,663559,2010,HY,0,Water,89,0,0
5000881,Hydro_NonPumped_EP,CAN_BC,Morehead_Creek,676465,1994,HY,0,Water,0.1,0,0
5000882,Hydro_NonPumped_EP,CAN_BC,Nelson_Hydro_Power_Plant,1358973,1949,HY,0,Water,6,0,0
5000883,Hydro_NonPumped_EP,CAN_BC,Nelson_Hydro_Power_Plant,1358973,1995,HY,0,Water,7.5,0,0
5000884,Hydro_NonPumped_EP,CAN_BC,Nelson_Hydro_Power_Plant,1358973,1908,HY,0,Water,0.8,0,0
5000885,Hydro_NonPumped_EP,CAN_BC,Ocean_Falls,917715,1922,HY,0,Water,15,0,0
5000886,Hydro_NonPumped_EP,CAN_BC,Peace_Canyon,608125,1980,HY,0,Water,680,0,0
5000887,Hydro_NonPumped_EP,CAN_BC,Pingston_Hydroelectric,588150,2003,HY,0,Water,42,0,0
5000888,Hydro_NonPumped_EP,CAN_BC,Powell_River,613780,1911,HY,0,Water,40,0,0
5000889,Hydro_NonPumped_EP,CAN_BC,Ptarmigan_Creek,676467,1993,HY,0,Water,3.6,0,0
5000890,Hydro_NonPumped_EP,CAN_BC,Puntledge,608128,1955,HY,0,Water,24,0,0
5000891,Hydro_NonPumped_EP,CAN_BC,Queen_Charlotte_Station,629004,1990,HY,0,Water,5.7,0,0
5000892,Hydro_NonPumped_EP,CAN_BC,Raging_River,676469,2002,HY,0,Water,1.8,0,0
5000893,Hydro_NonPumped_EP,CAN_BC,Revelstoke,608130,1984,HY,0,Water,2480,0,0
5000894,Hydro_NonPumped_EP,CAN_BC,Ruskin,608135,1930,HY,0,Water,105,0,0
5000895,Hydro_NonPumped_EP,CAN_BC,Rutherford_Creek_Hydro,588090,2004,HY,0,Water,50,0,0
5000896,Hydro_NonPumped_EP,CAN_BC,Scuzzy_Creek,676471,1995,HY,0,Water,6,0,0
5000897,Hydro_NonPumped_EP,CAN_BC,Seaton_Creek,676473,1997,HY,0,Water,0.3,0,0
5000898,Hydro_NonPumped_EP,CAN_BC,Sechelt_Creek,676475,1997,HY,0,Water,12.5,0,0
5000899,Hydro_NonPumped_EP,CAN_BC,Seton,608139,1956,HY,0,Water,48,0,0
5000900,Hydro_NonPumped_EP,CAN_BC,Seven_Mile,608141,1979,HY,0,Water,780,0,0
5000901,Hydro_NonPumped_EP,CAN_BC,Shuswap,608145,1929,HY,0,Water,5.2,0,0
5000902,Hydro_NonPumped_EP,CAN_BC,Skookum_Creek,892341,2013,HY,0,Water,16,0,0
5000903,Hydro_NonPumped_EP,CAN_BC,Soo_River,676506,1994,HY,0,Water,10,0,0
5000904,Hydro_NonPumped_EP,CAN_BC,South_Sutton_Creek_Hydro_Project,874908,2005,HY,0,Water,5.5,0,0
5000905,Hydro_NonPumped_EP,CAN_BC,Spillimacheen,608095,1955,HY,0,Water,4,0,0
5000906,Hydro_NonPumped_EP,CAN_BC,S_Slocan,608205,1928,HY,0,Water,49.9,0,0
5000907,Hydro_NonPumped_EP,CAN_BC,Stave_Falls,608097,1912,HY,0,Water,90,0,0
5000908,Hydro_NonPumped_EP,CAN_BC,St_Mary,914764,1992,HY,0,Water,2.3,0,0
5000909,Hydro_NonPumped_EP,CAN_BC,Stokke_Creek,1149425,2010,HY,0,Water,23,0,0
5000910,Hydro_NonPumped_EP,CAN_BC,Strathcona,608100,1958,HY,0,Water,64,0,0
5000911,Hydro_NonPumped_EP,CAN_BC,Tennant_Lake,917633,1966,HY,0,Water,3.1,0,0
5000912,Hydro_NonPumped_EP,CAN_BC,Thelwood_Hydro,917636,1985,HY,0,Water,8.2,0,0
5000913,Hydro_NonPumped_EP,CAN_BC,Tipella_Creek,857408,2010,HY,0,Water,16.6,0,0
5000914,Hydro_NonPumped_EP,CAN_BC,Tyson_Creek_Hydroelectric_Project,1515303,2009,HY,0,Water,9.3,0,0
5000915,Hydro_NonPumped_EP,CAN_BC,U_Bonnington,608241,1907,HY,0,Water,57.3,0,0
5000916,Hydro_NonPumped_EP,CAN_BC,Upper_Clowhom,1148682,2009,HY,0,Water,11,0,0
5000917,Hydro_NonPumped_EP,CAN_BC,Upper_Mamquam_Hydro,588075,2005,HY,0,Water,25,0,0
5000918,Hydro_NonPumped_EP,CAN_BC,Upper_Stave_Creek,857415,2010,HY,0,Water,33.6,0,0
5000919,Hydro_NonPumped_EP,CAN_BC,Wahleach,608103,1952,HY,0,Water,60,0,0
5000920,Hydro_NonPumped_EP,CAN_BC,Walden_CN,632200,1993,HY,0,Water,15,0,0
5000921,Hydro_NonPumped_EP,CAN_BC,Walter_Hardman,608105,1960,HY,0,Water,8,0,0
5000922,Hydro_NonPumped_EP,CAN_BC,Waneta,588069,1952,HY,0,Water,453.8,0,0
5000923,Hydro_NonPumped_EP,CAN_BC,Whatshan,608108,1972,HY,0,Water,54,0,0
5000031,Hydro_NonPumped_EP,CA_PGE_CEN,A_G_Wishon,293,1910,HY,0,Water,12.8,0,0
5000032,Hydro_NonPumped_EP,CA_PGE_CEN,Angels,215,1940,HY,0,Water,1.4,0,0
5000033,Hydro_NonPumped_EP,CA_PGE_CEN,Balch_1,217,1927,HY,0,Water,31,0,0
5000034,Hydro_NonPumped_EP,CA_PGE_CEN,Balch_2,218,1958,HY,0,Water,97.2,0,0
5000035,Hydro_NonPumped_EP,CA_PGE_CEN,Beardsley,414,1957,HY,0,Water,10,0,0
5000038,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_1,317,1913,HY,0,Water,35.5,0,0
5000037,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_1,317,1923,HY,0,Water,21.6,0,0
5000036,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_1,317,1925,HY,0,Water,31.2,0,0
5000041,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_2,318,1913,HY,0,Water,15.7,0,0
5000042,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_2,318,1914,HY,0,Water,15.7,0,0
5000039,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_2,318,1921,HY,0,Water,17.5,0,0
5000040,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_2,318,1925,HY,0,Water,17.5,0,0
5000043,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_2A,322,1928,HY,0,Water,110,0,0
5000045,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_3,319,1923,HY,0,Water,102,0,0
5000046,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_3,319,1980,HY,0,Water,36.4,0,0
5000044,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_3,319,1948,HY,0,Water,36,0,0
5000047,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_4,320,1951,HY,0,Water,100,0,0
5000048,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_8,321,1921,HY,0,Water,30,0,0
5000049,Hydro_NonPumped_EP,CA_PGE_CEN,Big_Creek_8,321,1929,HY,0,Water,45,0,0
5000050,Hydro_NonPumped_EP,CA_PGE_CEN,Camanche,537,1983,HY,0,Water,10.8,0,0
5000051,Hydro_NonPumped_EP,CA_PGE_CEN,Collierville_Powerhouse,54555,1989,HY,0,Water,253,0,0
5000052,Hydro_NonPumped_EP,CA_PGE_CEN,Dion_R_Holm,380,1960,HY,0,Water,156.8,0,0
5000053,Hydro_NonPumped_EP,CA_PGE_CEN,Donnells,415,1957,HY,0,Water,72,0,0
5000054,Hydro_NonPumped_EP,CA_PGE_CEN,Don_Pedro,439,1971,HY,0,Water,136.5,0,0
5000055,Hydro_NonPumped_EP,CA_PGE_CEN,Don_Pedro,439,1989,HY,0,Water,34.3,0,0
5000056,Hydro_NonPumped_EP,CA_PGE_CEN,Electra,239,1948,HY,0,Water,102.5,0,0
5000057,Hydro_NonPumped_EP,CA_PGE_CEN,Exchequer,409,1967,HY,0,Water,94.5,0,0
5000058,Hydro_NonPumped_EP,CA_PGE_CEN,Frankenheimer_Power_Plant,50219,1983,HY,0,Water,5.3,0,0
5000060,Hydro_NonPumped_EP,CA_PGE_CEN,Friant_Hydro_Facility,50393,1985,HY,0,Water,12.2,0,0
5000059,Hydro_NonPumped_EP,CA_PGE_CEN,Friant_Hydro_Facility,50393,1986,HY,0,Water,18.4,0,0
5000061,Hydro_NonPumped_EP,CA_PGE_CEN,Haas,240,1958,HY,0,Water,135,0,0
5000062,Hydro_Pumped_EP,CA_PGE_CEN,Helms_Pumped_Storage,6100,1984,PS,0,Water,1053,0,0
5000063,Hydro_NonPumped_EP,CA_PGE_CEN,Hickman,162,1979,HY,0,Water,1,0,0
5000064,Hydro_Pumped_EP,CA_PGE_CEN,J_S_Eastwood,104,1987,PS,0,Water,199.8,0,0
5000065,Hydro_NonPumped_EP,CA_PGE_CEN,Kerckhoff,250,1920,HY,0,Water,22.6,0,0
5000066,Hydro_NonPumped_EP,CA_PGE_CEN,Kerckhoff_2,682,1983,HY,0,Water,139.5,0,0
5000067,Hydro_NonPumped_EP,CA_PGE_CEN,Kings_River,254,1962,HY,0,Water,48.6,0,0
5000068,Hydro_NonPumped_EP,CA_PGE_CEN,La_Grange,440,1924,HY,0,Water,4.5,0,0
5000069,Hydro_NonPumped_EP,CA_PGE_CEN,Mammoth_Pool,344,1960,HY,0,Water,190,0,0
5000070,Hydro_NonPumped_EP,CA_PGE_CEN,McSwain,410,1967,HY,0,Water,9,0,0
5000071,Hydro_NonPumped_EP,CA_PGE_CEN,Merced_Falls,258,1930,HY,0,Water,3.4,0,0
5000072,Hydro_NonPumped_EP,CA_PGE_CEN,Moccasin,381,1969,HY,0,Water,100,0,0
5000073,Hydro_NonPumped_EP,CA_PGE_CEN,Moccasin_Low_Head_Hydro_Project,751,1987,HY,0,Water,2.9,0,0
5000074,Hydro_NonPumped_EP,CA_PGE_CEN,Murphys,261,1954,HY,0,Water,4.5,0,0
5000075,Hydro_NonPumped_EP,CA_PGE_CEN,New_Hogan_Power_Plant,50755,1989,HY,0,Water,2.8,0,0
5000076,Hydro_NonPumped_EP,CA_PGE_CEN,New_Melones,6158,1979,HY,0,Water,300,0,0
5000077,Hydro_Pumped_EP,CA_PGE_CEN,ONeill,446,1967,PS,0,Water,12.6,0,0
5000078,Hydro_Pumped_EP,CA_PGE_CEN,ONeill,446,1968,PS,0,Water,12.6,0,0
5000079,Hydro_NonPumped_EP,CA_PGE_CEN,Pardee,376,1983,HY,0,Water,8.6,0,0
5000080,Hydro_NonPumped_EP,CA_PGE_CEN,Pardee,376,1930,HY,0,Water,15,0,0
5000081,Hydro_NonPumped_EP,CA_PGE_CEN,Parker,428,1982,HY,0,Water,2.7,0,0
5000082,Hydro_NonPumped_EP,CA_PGE_CEN,Phoenix,264,1940,HY,0,Water,1.6,0,0
5000083,Hydro_NonPumped_EP,CA_PGE_CEN,Pine_Flat,7907,1984,HY,0,Water,165,0,0
5000084,Hydro_NonPumped_EP,CA_PGE_CEN,R_C_Kirkwood,382,1987,HY,0,Water,36.5,0,0
5000085,Hydro_NonPumped_EP,CA_PGE_CEN,R_C_Kirkwood,382,1967,HY,0,Water,79,0,0
5000086,Hydro_NonPumped_EP,CA_PGE_CEN,Salt_Springs,279,1953,HY,0,Water,29.7,0,0
5000087,Hydro_NonPumped_EP,CA_PGE_CEN,Salt_Springs,279,1931,HY,0,Water,12.3,0,0
5000088,Hydro_NonPumped_EP,CA_PGE_CEN,Sand_Bar_Power_Plant,50400,1986,HY,0,Water,16.2,0,0
5000089,Hydro_NonPumped_EP,CA_PGE_CEN,San_Joaquin_2,276,1917,HY,0,Water,2.8,0,0
5000090,Hydro_NonPumped_EP,CA_PGE_CEN,San_Joaquin_3,277,1923,HY,0,Water,4,0,0
5000091,Hydro_NonPumped_EP,CA_PGE_CEN,Site_980_65,50322,1985,HY,0,Water,2.1,0,0
5000092,Hydro_NonPumped_EP,CA_PGE_CEN,Spicer_Meadow_Project,54554,1989,HY,0,Water,5.9,0,0
5000093,Hydro_NonPumped_EP,CA_PGE_CEN,Spring_Gap,284,1921,HY,0,Water,6,0,0
5000094,Hydro_NonPumped_EP,CA_PGE_CEN,Stanislaus,285,1963,HY,0,Water,81.9,0,0
5000095,Hydro_NonPumped_EP,CA_PGE_CEN,Tiger_Creek,287,1931,HY,0,Water,52.2,0,0
5000096,Hydro_NonPumped_EP,CA_PGE_CEN,Tulloch,416,1958,HY,0,Water,17,0,0
5000097,Hydro_NonPumped_EP,CA_PGE_CEN,Turlock_Lake,161,1980,HY,0,Water,3.3,0,0
5000098,Hydro_NonPumped_EP,CA_PGE_CEN,Upper_Dawson,489,1983,HY,0,Water,4.4,0,0
5000099,Hydro_NonPumped_EP,CA_PGE_CEN,West_Point,291,1948,HY,0,Water,13.6,0,0
5000100,Hydro_NonPumped_EP,CA_PGE_CEN,Woodward_Power_Plant,50218,1982,HY,0,Water,2.8,0,0
5000101,Hydro_Pumped_EP,CA_PGE_CEN,W_R_Gianelli,448,1968,PS,0,Water,106,0,0
5000102,Hydro_Pumped_EP,CA_PGE_CEN,W_R_Gianelli,448,1967,PS,0,Water,318,0,0
5000103,Hydro_NonPumped_EP,CA_PGE_N,Alta_Powerhouse,214,1902,HY,0,Water,1,0,0
5000104,Hydro_NonPumped_EP,CA_PGE_N,Bear_Creek,50156,1990,HY,0,Water,3.2,0,0
5000105,Hydro_NonPumped_EP,CA_PGE_N,Belden,219,1969,HY,0,Water,117.9,0,0
5000106,Hydro_NonPumped_EP,CA_PGE_N,Bidwell_Ditch_Project,10880,1987,HY,0,Water,1.8,0,0
5000107,Hydro_NonPumped_EP,CA_PGE_N,Big_Creek_Water_Works,10282,1987,HY,0,Water,5,0,0
5000108,Hydro_NonPumped_EP,CA_PGE_N,Black_Butte,7229,1988,HY,0,Water,6.1,0,0
